Rank,Player,Nationality,Position,Age,Birth_Year,Matches_Played,Games_Started,Minutes,X90s_Played,Goals_Per_90,Assists_Per_90,Goals_Plus_Assists_Per_90,Non_Penalty_Goals_Per_90,Non_Penalty_Goals_Plus_Assists_Per_90,Expected_Goals_Per_90,Exp_Assisted_Goals_Per_90,Exp_Goals_Plus_Exp_Assists_Per_90,Non_Penalty_xG_Per_90,Non_Penalty_xG_Plus_Exp_Assists_Per_90,Progressive_Carries_Per_90,Progressive_Passes_Per_90,Progressive_Passes_Received_Per_90,Yellow_Cards_Per_90,Red_Cards_Per_90,Penalties_Attempted_Per_90,Tackles_Per_90,Tackles_Won_Per_90,Tackles_Def_3rd_Per_90,Tackles_Mid_3rd_Per_90,Tackles_Att_3rd_Per_90,Dribblers_Tackled_Per_90,Dribbles_Challenged_Per_90,Challenges_Lost_Per_90,Blocks_Per_90,Shots_Blocked_Per_90,Passes_Blocked_Per_90,Interceptions_Per_90,Tackles_Plus_Interceptions_Per_90,Clearances_Per_90,Errors_Leading_To_Shot_Per_90,name_key_1,comp_key_1,player_market_value_euro,current_club,comp_name,player_url,Main_Position,tactical_roles_kmeans,tactical_roles_hdbscan,tactical_role_name,umap_x,umap_y,hdbscan_probabilities,model_label
266,Adrian Beck,de GER,"MF,FW",27,1997,32,18,1598,17.8,0.23,0.06,0.28,0.23,0.28,0.18,0.07,0.25,0.18,0.25,2.0786516853932584,3.8764044943820224,4.662921348314606,0.0561797752808988,0.0,0.0,2.02247191011236,0.9550561797752808,1.0112359550561798,0.6741573033707865,0.3370786516853932,0.6741573033707865,1.9662921348314608,1.2921348314606742,1.7415730337078652,0.1123595505617977,1.6292134831460674,0.5056179775280899,2.528089887640449,0.9550561797752808,0.0,ADRIAN BECK,ADRIAN BECK_1997,2000000.0,1.FC Heidenheim 1846,Bundesliga,https://www.transfermarkt.com/adrian-beck/profil/spieler/273669,MF,4,6,Box-box / All rounder,5.1223702,4.634381,0.8949207937554169,7
311,Adrian Bernabe,es ESP,MF,23,2001,21,18,1453,16.1,0.06,0.06,0.12,0.06,0.12,0.08,0.07,0.15,0.08,0.15,2.2981366459627326,7.142857142857142,1.2422360248447204,0.062111801242236,0.0,0.0,1.8012422360248446,1.1180124223602483,0.9937888198757764,0.5590062111801242,0.248447204968944,0.8695652173913043,1.9875776397515523,1.1180124223602483,1.3664596273291925,0.5590062111801242,0.8074534161490683,0.4347826086956521,2.2360248447204967,1.6149068322981366,0.062111801242236,ADRIAN BERNABE,ADRIAN BERNABE_2001,15000000.0,Parma Calcio 1913,Serie A,https://www.transfermarkt.com/adrian-bernabe/profil/spieler/466802,MF,4,-1,Hybrid Players,6.271461,4.5731735,0.0,0
2162,Adrien Rabiot,fr FRA,MF,29,1995,29,27,2485,27.6,0.33,0.14,0.47,0.33,0.47,0.26,0.14,0.4,0.26,0.4,2.86231884057971,6.08695652173913,6.304347826086956,0.144927536231884,0.0,0.0,1.7753623188405796,1.123188405797101,0.6159420289855072,0.7608695652173912,0.3985507246376811,0.6884057971014492,1.1594202898550725,0.4710144927536231,0.7608695652173912,0.072463768115942,0.6884057971014492,0.7608695652173912,2.5362318840579707,1.1594202898550725,0.0,ADRIEN RABIOT,ADRIEN RABIOT_1995,25000000.0,AC Milan,Ligue 1,https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913,MF,2,4,Wingers / Ball Carriers,3.0557854,4.1445727,0.8332278213674704,5
2546,Adrien Tameze,cm CMR,"MF,DF",30,1994,20,9,649,7.2,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.17,0.05,0.17,2.2222222222222223,3.194444444444444,2.9166666666666665,0.4166666666666666,0.0,0.0,0.6944444444444444,0.2777777777777778,0.2777777777777778,0.4166666666666666,0.0,0.1388888888888889,1.3888888888888888,1.25,1.1111111111111112,0.6944444444444444,0.4166666666666666,1.3888888888888888,2.083333333333333,1.1111111111111112,0.1388888888888889,ADRIEN TAMEZE,ADRIEN TAMEZE_1994,2000000.0,Torino FC,Serie A,https://www.transfermarkt.com/adrien-tameze/profil/spieler/157507,MF,4,-1,Hybrid Players,7.5424333,6.375432,0.0,0
2590,Adrien Thomasson,fr FRA,MF,30,1993,33,31,2615,29.1,0.1,0.24,0.34,0.1,0.34,0.2,0.21,0.41,0.2,0.41,1.0309278350515465,5.120274914089347,4.742268041237113,0.2405498281786941,0.0,0.0,3.092783505154639,1.6151202749140892,1.443298969072165,0.8591065292096219,0.7903780068728522,1.7869415807560136,3.2646048109965635,1.4776632302405497,1.649484536082474,0.1030927835051546,1.5463917525773194,0.6529209621993127,3.745704467353952,0.9621993127147764,0.0687285223367697,ADRIEN THOMASSON,ADRIEN THOMASSON_1993,5000000.0,RC Lens,Ligue 1,https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977,MF,1,3,Ball Winners / Enforcers / Press Specialists,6.890897,3.1354754,0.7987658798942666,4
2636,Adrien Truffert,fr FRA,"DF,MF",22,2001,33,31,2752,30.6,0.07,0.07,0.13,0.07,0.13,0.08,0.11,0.18,0.08,0.18,2.2549019607843137,3.3986928104575163,7.941176470588235,0.0980392156862745,0.0,0.0,1.9934640522875813,1.1764705882352942,0.8823529411764706,0.6862745098039216,0.4248366013071895,1.0457516339869282,1.568627450980392,0.5228758169934641,1.437908496732026,0.196078431372549,1.2418300653594772,0.8823529411764706,2.8758169934640523,1.830065359477124,0.0326797385620915,ADRIEN TRUFFERT,ADRIEN TRUFFERT_2001,15000000.0,AFC Bournemouth,Ligue 1,https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539,DF,4,6,Box-box / All rounder,5.0040007,4.8799844,0.9897207280097292,7
98,Adrià Altimira,es ESP,"DF,FW",23,2001,22,19,1630,18.1,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,1.2707182320441988,2.320441988950276,3.812154696132597,0.3314917127071823,0.0,0.0,2.2651933701657456,1.3259668508287292,1.43646408839779,0.6629834254143646,0.1657458563535911,1.3259668508287292,2.209944751381215,0.8839779005524862,0.8287292817679557,0.3314917127071823,0.4972375690607734,0.8287292817679557,3.0939226519337013,2.983425414364641,0.1104972375690607,ADRIA ALTIMIRA,ADRIA ALTIMIRA_2001,1500000.0,Deportivo de La Coruña,LaLiga,https://www.transfermarkt.com/adria-altimira/profil/spieler/466807,DF,1,5,Fullback / Wingbacks / Overlappers,7.6324434,6.2176356,0.8894937848458416,6
2065,Adrià Pedrosa,es ESP,DF,26,1998,31,27,2298,25.5,0.04,0.04,0.08,0.04,0.08,0.04,0.06,0.1,0.04,0.1,1.607843137254902,3.0980392156862746,3.764705882352941,0.2745098039215686,0.0,0.0,2.196078431372549,1.2549019607843137,1.3333333333333333,0.6274509803921569,0.2352941176470588,1.2156862745098038,2.117647058823529,0.9019607843137256,1.6862745098039216,0.4313725490196078,1.2549019607843137,0.9411764705882352,3.1372549019607843,3.333333333333333,0.0,ADRIA PEDROSA,ADRIA PEDROSA_1998,7000000.0,Elche CF,LaLiga,https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,DF,1,5,Fullback / Wingbacks / Overlappers,7.197328,5.1330748,1.0,6
1822,Aihen Muñoz,es ESP,DF,26,1997,21,13,1098,12.2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,2.1311475409836067,3.114754098360656,2.295081967213115,0.4098360655737705,0.0,0.0,1.9672131147540983,0.9836065573770492,1.1475409836065575,0.6557377049180328,0.1639344262295082,1.1475409836065575,2.295081967213115,1.1475409836065575,0.9016393442622952,0.4918032786885246,0.4098360655737705,1.1475409836065575,3.114754098360656,3.8524590163934422,0.0,AIHEN MUNOZ,AIHEN MUNOZ_1997,4000000.0,Real Sociedad,LaLiga,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,DF,4,5,Fullback / Wingbacks / Overlappers,6.739408,5.518513,0.7703702440340144,6
1992,Aimar Oroz,es ESP,MF,22,2001,37,35,2966,33.0,0.15,0.12,0.27,0.12,0.24,0.13,0.09,0.22,0.11,0.2,2.242424242424242,4.9393939393939394,4.303030303030303,0.2424242424242424,0.0,0.0303030303030303,1.0606060606060606,0.5757575757575758,0.4848484848484848,0.3939393939393939,0.1818181818181818,0.4242424242424242,1.393939393939394,0.9696969696969696,0.8787878787878788,0.0606060606060606,0.8181818181818182,0.6060606060606061,1.6666666666666667,0.303030303030303,0.0,AIMAR OROZ,AIMAR OROZ_2001,15000000.0,CA Osasuna,LaLiga,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,MF,4,4,Wingers / Ball Carriers,4.086494,5.332059,0.8098880865101372,5
1804,Aimen Moueffek,fr FRA,MF,23,2001,22,13,1039,11.5,0.0,0.09,0.09,0.0,0.09,0.09,0.1,0.19,0.09,0.19,1.7391304347826086,3.739130434782609,2.6956521739130435,0.1739130434782608,0.0,0.0,1.7391304347826086,1.0434782608695652,0.2608695652173913,0.9565217391304348,0.5217391304347826,0.8695652173913043,2.0,1.1304347826086956,1.7391304347826086,0.6086956521739131,1.1304347826086956,0.4347826086956521,2.1739130434782608,2.260869565217391,0.0869565217391304,AIMEN MOUEFFEK,AIMEN MOUEFFEK_2001,2500000.0,AS Saint-Étienne,Ligue 1,https://www.transfermarkt.com/aimen-moueffek/profil/spieler/484992,MF,4,5,Fullback / Wingbacks / Overlappers,6.7536116,4.7684646,0.8699548539612298,6
1577,Ainsley Maitland-Niles,eng ENG,DF,26,1997,32,20,1985,22.1,0.05,0.18,0.23,0.05,0.23,0.13,0.16,0.29,0.13,0.29,1.4932126696832575,4.615384615384615,4.97737556561086,0.0452488687782805,0.0,0.0,3.2126696832579182,1.990950226244344,1.357466063348416,1.176470588235294,0.6787330316742081,2.171945701357466,3.438914027149321,1.2669683257918551,1.2669683257918551,0.1809954751131221,1.085972850678733,1.1312217194570136,4.343891402714932,2.760180995475113,0.2714932126696832,AINSLEY MAITLAND-NILES,AINSLEY MAITLAND-NILES_1997,12000000.0,Olympique Lyon,Ligue 1,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.9246244,2.9908707,0.8579036669997768,4
2039,Aitor Paredes,es ESP,DF,24,2000,23,21,1812,20.1,0.15,0.0,0.15,0.15,0.15,0.11,0.0,0.12,0.11,0.12,0.1990049751243781,2.288557213930348,0.099502487562189,0.1990049751243781,0.0497512437810945,0.0,0.7462686567164178,0.6467661691542288,0.4975124378109452,0.2487562189054726,0.0,0.3980099502487562,0.7462686567164178,0.3482587064676616,1.2935323383084576,0.7462686567164178,0.5472636815920398,1.0945273631840795,1.8407960199004971,5.671641791044776,0.1990049751243781,AITOR PAREDES,AITOR PAREDES_2000,22000000.0,Athletic Bilbao,LaLiga,https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916,DF,3,1,Traditional Centre Backs / Blockers ,10.538975,7.946128,0.8617041555520073,2
2273,Aitor Ruibal,es ESP,"DF,FW",28,1996,29,13,1313,14.6,0.07,0.21,0.27,0.07,0.27,0.06,0.17,0.23,0.06,0.23,1.4383561643835616,3.4246575342465757,4.383561643835616,0.3424657534246575,0.0,0.0,2.191780821917808,1.5753424657534247,1.5068493150684932,0.273972602739726,0.4109589041095891,1.7123287671232876,3.219178082191781,1.5068493150684932,1.36986301369863,0.3424657534246575,1.0273972602739727,0.9589041095890412,3.150684931506849,2.73972602739726,0.0684931506849315,AITOR RUIBAL,AITOR RUIBAL_1996,3500000.0,Real Betis Balompié,LaLiga,https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139,DF,1,3,Ball Winners / Enforcers / Press Specialists,6.840283,3.3761663,0.8193756652480968,4
23,Akor Adams,ng NGA,FW,24,2000,15,13,1075,11.9,0.25,0.08,0.33,0.25,0.33,0.36,0.08,0.44,0.36,0.44,0.9243697478991596,0.5042016806722689,3.7815126050420167,0.1680672268907563,0.0,0.0,0.3361344537815126,0.2521008403361344,0.0840336134453781,0.1680672268907563,0.0840336134453781,0.2521008403361344,0.3361344537815126,0.0840336134453781,0.1680672268907563,0.0840336134453781,0.0840336134453781,0.0840336134453781,0.4201680672268907,0.4201680672268907,0.0840336134453781,AKOR ADAMS,AKOR ADAMS_2000,5000000.0,Sevilla FC,LaLiga,https://www.transfermarkt.com/akor-adams/profil/spieler/607034,FW,0,0,Goals Scorers / Finishers,1.1418761,7.3239913,1.0,1
1677,Alan Matturro,uy URU,DF,19,2004,13,9,900,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,1.2,1.5,0.9,0.2,0.0,0.0,1.1,0.6,0.6,0.5,0.0,0.3,1.4,1.1,1.0,0.3,0.7,1.4,2.5,3.8,0.0,ALAN MATTURRO,ALAN MATTURRO_2004,7000000.0,Levante UD,Serie A,https://www.transfermarkt.com/alan-matturro/profil/spieler/861981,DF,3,1,Traditional Centre Backs / Blockers ,8.761508,6.928217,0.6513468720612006,2
2132,Alassane Pléa,fr FRA,"MF,FW",31,1993,30,24,1902,21.1,0.52,0.19,0.71,0.47,0.66,0.35,0.15,0.5,0.31,0.46,2.4170616113744074,5.497630331753554,6.682464454976303,0.1421800947867298,0.0,0.0473933649289099,0.3317535545023696,0.1421800947867298,0.0,0.0947867298578199,0.2369668246445497,0.1895734597156398,0.6161137440758293,0.4265402843601895,0.5213270142180094,0.0,0.5213270142180094,0.0947867298578199,0.4265402843601895,0.3317535545023696,0.0473933649289099,ALASSANE PLEA,ALASSANE PLEA_1993,5000000.0,PSV Eindhoven,Bundesliga,https://www.transfermarkt.com/alassane-plea/profil/spieler/167329,MF,0,-1,Hybrid Players,0.9257469,5.5878506,0.0,0
1071,Albert Grønbaek,dk DEN,"MF,FW",23,2001,16,9,813,9.0,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,2.555555555555556,3.333333333333333,6.444444444444445,0.1111111111111111,0.0,0.0,2.333333333333333,1.2222222222222223,1.1111111111111112,0.7777777777777778,0.4444444444444444,1.1111111111111112,3.111111111111111,2.0,1.0,0.1111111111111111,0.8888888888888888,0.4444444444444444,2.7777777777777777,0.6666666666666666,0.0,ALBERT GRONBAEK,ALBERT GRONBAEK_2001,11000000.0,Hamburger SV,Premier League,https://www.transfermarkt.com/albert-gronbaek/profil/spieler/503866,MF,1,-1,Hybrid Players,6.5137396,2.881468,0.0,0
1104,Albert Guðmundsson,is ISL,"FW,MF",27,1997,24,16,1273,14.1,0.42,0.07,0.49,0.28,0.35,0.32,0.13,0.45,0.21,0.34,2.4822695035460995,2.624113475177305,4.184397163120567,0.1418439716312056,0.0,0.1418439716312056,0.6382978723404256,0.3546099290780142,0.1418439716312056,0.2836879432624113,0.2127659574468085,0.4964539007092198,1.2056737588652482,0.7092198581560284,0.3546099290780142,0.0,0.3546099290780142,0.425531914893617,1.0638297872340423,0.6382978723404256,0.0709219858156028,ALBERT GU?MUNDSSON,ALBERT GU?MUNDSSON_1997,18000000.0,ACF Fiorentina,Serie A,https://www.transfermarkt.com/albert-gudmundsson/profil/spieler/305947,FW,0,-1,Hybrid Players,2.1538086,6.3413982,0.0,0
2321,Albert Sambi Lokonga,be BEL,MF,24,1999,22,16,1471,16.3,0.0,0.12,0.12,0.0,0.12,0.06,0.06,0.12,0.06,0.12,1.4723926380368098,5.705521472392638,1.2269938650306749,0.2453987730061349,0.0,0.0,1.3496932515337423,0.920245398773006,0.6134969325153374,0.5521472392638036,0.1840490797546012,0.6134969325153374,0.8588957055214723,0.2453987730061349,0.7975460122699386,0.0613496932515337,0.7361963190184049,0.5521472392638036,1.901840490797546,1.4723926380368098,0.1840490797546012,ALBERT SAMBI LOKONGA,ALBERT SAMBI LOKONGA_1999,8000000.0,Hamburger SV,LaLiga,https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967,MF,4,-1,Hybrid Players,7.856531,6.758582,0.0,0
770,Alberto Dossena,it ITA,DF,25,1998,23,20,1825,20.3,0.0,0.1,0.1,0.0,0.1,0.04,0.03,0.07,0.04,0.07,0.1970443349753694,1.773399014778325,0.0492610837438423,0.0492610837438423,0.0492610837438423,0.0,1.625615763546798,0.9852216748768472,1.1330049261083743,0.3940886699507389,0.0985221674876847,0.7881773399014778,1.379310344827586,0.5911330049261083,1.083743842364532,0.541871921182266,0.541871921182266,1.083743842364532,2.70935960591133,4.384236453201971,0.0492610837438423,ALBERTO DOSSENA,ALBERTO DOSSENA_1998,8000000.0,Cagliari Calcio,Serie A,https://www.transfermarkt.com/alberto-dossena/profil/spieler/385394,DF,3,1,Traditional Centre Backs / Blockers ,9.212194,7.839581,0.8860041324603217,2
1054,Alberto Grassi,it ITA,MF,29,1995,28,27,2203,24.5,0.04,0.0,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.08,0.7346938775510204,3.020408163265306,0.979591836734694,0.3265306122448979,0.0,0.0,1.5918367346938775,0.8571428571428571,0.6530612244897959,0.7346938775510204,0.2040816326530612,0.5714285714285714,0.8979591836734694,0.3265306122448979,0.8979591836734694,0.4897959183673469,0.4081632653061224,1.346938775510204,2.938775510204082,1.7551020408163265,0.0408163265306122,ALBERTO GRASSI,ALBERTO GRASSI_1995,1800000.0,US Cremonese,Serie A,https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473,MF,3,-1,Hybrid Players,7.571516,7.2338696,0.0,0
1775,Alberto Moleiro,es ESP,"FW,MF",20,2003,35,32,2714,30.2,0.2,0.03,0.23,0.2,0.23,0.19,0.11,0.3,0.19,0.3,3.2119205298013247,3.841059602649007,5.927152317880795,0.1655629139072847,0.0,0.0,0.8940397350993378,0.3973509933774835,0.3973509933774835,0.4635761589403974,0.0331125827814569,0.5960264900662252,1.589403973509934,0.9933774834437088,0.794701986754967,0.0,0.794701986754967,0.5960264900662252,1.490066225165563,0.2649006622516556,0.0,ALBERTO MOLEIRO,ALBERTO MOLEIRO_2003,25000000.0,Villarreal CF,LaLiga,https://www.transfermarkt.com/alberto-moleiro/profil/spieler/733576,FW,2,4,Wingers / Ball Carriers,3.0141072,5.1322393,0.8218355472588902,5
1786,Alberto Moreno,es ESP,DF,32,1992,24,21,1727,19.2,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,1.1979166666666667,4.21875,3.020833333333333,0.2083333333333333,0.0,0.0,1.3020833333333337,0.5729166666666667,0.8854166666666667,0.4166666666666667,0.0,0.625,1.3541666666666667,0.7291666666666667,0.625,0.15625,0.46875,0.7291666666666667,2.03125,2.083333333333333,0.1041666666666666,ALBERTO MORENO,ALBERTO MORENO_1992,1500000.0,Como 1907,Serie A,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,DF,4,5,Fullback / Wingbacks / Overlappers,6.695356,7.156804,0.8558903275997864,6
965,Aleix García,es ESP,MF,27,1997,28,17,1455,16.2,0.19,0.25,0.43,0.19,0.43,0.06,0.3,0.36,0.06,0.36,1.6666666666666667,7.407407407407407,2.9012345679012346,0.1851851851851852,0.0,0.0,0.8024691358024691,0.4320987654320988,0.2469135802469136,0.3703703703703704,0.1851851851851852,0.4320987654320988,0.925925925925926,0.4938271604938272,0.7407407407407408,0.1234567901234568,0.617283950617284,0.6790123456790124,1.4814814814814816,1.4814814814814816,0.0617283950617284,ALEIX GARCIA,ALEIX GARCIA_1997,20000000.0,Bayer 04 Leverkusen,Bundesliga,https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,MF,2,-1,Hybrid Players,4.1912503,3.488816,0.0,0
213,Alejandro Balde,es ESP,DF,20,2003,32,26,2284,25.4,0.0,0.16,0.16,0.0,0.16,0.02,0.13,0.15,0.02,0.15,4.212598425196851,3.661417322834646,9.68503937007874,0.0787401574803149,0.0,0.0,0.7086614173228347,0.3937007874015748,0.3937007874015748,0.1968503937007874,0.1181102362204724,0.4330708661417323,0.6692913385826772,0.2362204724409449,0.9448818897637796,0.1968503937007874,0.7480314960629921,0.1968503937007874,0.905511811023622,1.062992125984252,0.0,ALEJANDRO BALDE,ALEJANDRO BALDE_2003,60000000.0,FC Barcelona,LaLiga,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,DF,2,-1,Hybrid Players,1.8750591,5.3279405,0.0,0
928,Alejandro Francés,es ESP,DF,21,2002,18,13,1173,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,1.3846153846153846,4.846153846153846,1.6153846153846154,0.1538461538461538,0.0,0.0,2.769230769230769,1.8461538461538465,1.6923076923076923,1.0,0.0769230769230769,2.1538461538461537,3.076923076923077,0.9230769230769232,1.3076923076923077,0.6153846153846154,0.6923076923076923,1.3076923076923077,4.076923076923077,4.0,0.0,ALEJANDRO FRANCES,ALEJANDRO FRANCES_2002,2000000.0,Girona FC,LaLiga,https://www.transfermarkt.com/alejandro-frances/profil/spieler/632896,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.985025,3.7055678,0.7082034549190143,4
976,Alejandro Garnacho,ar ARG,"MF,FW",20,2004,36,23,2199,24.4,0.25,0.08,0.33,0.25,0.33,0.3,0.19,0.48,0.3,0.48,5.778688524590164,2.295081967213115,11.885245901639346,0.1229508196721311,0.0,0.0,1.2295081967213115,0.7377049180327869,0.4508196721311475,0.2459016393442623,0.5327868852459017,0.4918032786885246,1.5163934426229508,1.0245901639344264,0.778688524590164,0.0,0.778688524590164,0.5327868852459017,1.7622950819672132,0.4508196721311475,0.0819672131147541,ALEJANDRO GARNACHO,ALEJANDRO GARNACHO_2004,45000000.0,Chelsea FC,Premier League,https://www.transfermarkt.com/alejandro-garnacho/profil/spieler/811779,MF,2,4,Wingers / Ball Carriers,1.992027,4.892802,1.0,5
2690,Alejo Véliz,ar ARG,FW,20,2003,27,10,1127,12.5,0.08,0.0,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,0.16,0.64,2.16,0.24,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.08,0.56,0.48,0.96,0.16,0.8,0.32,0.4,1.84,0.08,ALEJO VELIZ,ALEJO VELIZ_2003,2500000.0,CA Rosario Central,LaLiga,https://www.transfermarkt.com/alejo-veliz/profil/spieler/888493,FW,0,-1,Hybrid Players,1.861716,7.148733,0.0,0
2053,Aleksandar Pavlovic,de GER,MF,20,2004,21,18,1451,16.1,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.05,0.03,0.05,0.9316770186335402,7.95031055900621,2.0496894409937885,0.124223602484472,0.0,0.0,2.3602484472049685,1.3043478260869563,0.8074534161490683,0.9316770186335402,0.6211180124223602,1.3664596273291925,1.9875776397515523,0.6211180124223602,1.1180124223602483,0.186335403726708,0.9316770186335402,0.3105590062111801,2.670807453416149,0.8695652173913043,0.0,ALEKSANDAR PAVLOVIC,ALEKSANDAR PAVLOVIC_2004,55000000.0,Bayern Munich,Bundesliga,https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380,MF,4,3,Ball Winners / Enforcers / Press Specialists,6.8565874,4.0522413,0.8884148690031339,4
2387,Aleksandar Sedlar,rs SRB,DF,32,1991,9,7,594,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303030303030303,1.8181818181818183,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.0,2.7272727272727275,1.5151515151515151,1.0606060606060606,1.6666666666666667,0.0,1.2121212121212122,1.5151515151515151,0.303030303030303,0.303030303030303,0.1515151515151515,0.1515151515151515,1.5151515151515151,4.242424242424242,3.6363636363636367,0.1515151515151515,ALEKSANDAR SEDLAR,ALEKSANDAR SEDLAR_1991,300000.0,Tractor FC,LaLiga,https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499,DF,3,1,Traditional Centre Backs / Blockers ,8.517104,7.209539,0.6341499292828809,2
1018,Aleksandr Golovin,ru RUS,"MF,FW",28,1996,19,13,1153,12.8,0.23,0.0,0.23,0.23,0.23,0.18,0.19,0.37,0.18,0.37,3.046875,8.75,5.625,0.078125,0.0,0.0,2.96875,1.875,0.703125,1.5625,0.703125,1.328125,3.046875,1.71875,1.25,0.3125,0.9375,0.9375,3.90625,0.546875,0.0,ALEKSANDR GOLOVIN,ALEKSANDR GOLOVIN_1996,20000000.0,AS Monaco,Ligue 1,https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,MF,1,-1,Hybrid Players,5.918507,3.6774402,0.0,0
256,Alessandro Bastoni,it ITA,DF,25,1999,33,31,2401,26.7,0.04,0.19,0.22,0.04,0.22,0.03,0.09,0.12,0.03,0.12,2.322097378277153,6.067415730337078,3.108614232209738,0.2247191011235955,0.0374531835205992,0.0,1.7228464419475655,0.898876404494382,0.9737827715355806,0.5243445692883896,0.2247191011235955,0.7490636704119851,1.1235955056179776,0.3745318352059925,0.9363295880149812,0.4868913857677903,0.449438202247191,0.8239700374531835,2.546816479400749,1.9475655430711607,0.0374531835205992,ALESSANDRO BASTONI,ALESSANDRO BASTONI_1999,80000000.0,Inter Milan,Serie A,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,DF,4,6,Box-box / All rounder,4.8055377,5.7973256,1.0,7
326,Alessandro Bianco,it ITA,MF,21,2002,34,29,2600,28.9,0.03,0.0,0.03,0.03,0.03,0.04,0.04,0.09,0.04,0.09,1.2110726643598615,4.325259515570934,0.8304498269896194,0.3114186851211072,0.0,0.0,1.7647058823529411,0.9688581314878894,0.8996539792387543,0.5882352941176471,0.2768166089965398,0.9342560553633218,1.4186851211072664,0.4844290657439447,1.384083044982699,0.4844290657439447,0.8996539792387543,0.7612456747404844,2.5259515570934257,1.833910034602076,0.1384083044982699,ALESSANDRO BIANCO,ALESSANDRO BIANCO_2002,5000000.0,PAOK Thessaloniki,Serie A,https://www.transfermarkt.com/alessandro-bianco/profil/spieler/602124,MF,4,-1,Hybrid Players,8.002558,6.6841316,0.0,0
